regional ag commodity price
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional sheepgoat,imported sheepgoat,1.10415,0.0,0.0,1.02528,1.10191,1.17611,1.24752,1.31447,1.37018,1.42326,1.46948,1.48931,1.50073,1.50632,1.50598,1.50216,1.49143,1.47557,1.45389,1.4266,1.39563,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional sugar for ethanol,regional sugar for ethanol,19.5095,19.5095,19.0892,18.8046,19.1421,19.492,19.8772,20.181,20.4002,20.7407,21.1051,21.7535,22.2592,22.6945,22.9995,23.2327,23.4266,23.5807,23.6428,23.6501,23.5908,1975$/GJ,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional sugarcrop,domestic sugarcrop,0.0334938,0.0334938,0.0334938,0.0334938,0.0343137,0.0351085,0.0360026,0.0368161,0.0374731,0.0381785,0.0388219,0.0399449,0.0408758,0.0416631,0.0422772,0.042752,0.0431281,0.0433963,0.0434847,0.0434655,0.0433162,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional sugarcrop,imported sugarcrop,0.0,0.0,0.00801143,0.0117749,0.0115092,0.0114148,0.0113258,0.0111484,0.01098,0.0110818,0.011304,0.0117232,0.0119932,0.0122404,0.0123486,0.0124269,0.0125113,0.0126091,0.0126685,0.0127057,0.0127159,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional wheat,domestic wheat,0.143214,0.143214,0.143214,0.143214,0.147636,0.152144,0.157326,0.162224,0.166065,0.17,0.173425,0.179265,0.183838,0.187457,0.190062,0.191912,0.193346,0.194022,0.193574,0.192363,0.190438,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Eastern,regional wheat,imported wheat,0.0658736,0.0625208,0.0581997,0.0607272,0.0600111,0.0596653,0.0593914,0.0602749,0.0607953,0.0613689,0.0618102,0.0623269,0.0624702,0.0624091,0.0620961,0.0616907,0.0613273,0.0608527,0.0601308,0.0592593,0.0582448,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional beef,domestic beef,1.25465,1.17807,1.15778,1.15262,1.16988,1.18086,1.19248,1.20817,1.22168,1.2356,1.24799,1.25419,1.25767,1.26034,1.26078,1.25827,1.25484,1.25066,1.24514,1.23889,1.23188,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional beef,imported beef,2.03231,2.10779,2.0656,1.93298,1.97509,1.99552,2.01095,2.03424,2.05185,2.07322,2.09203,2.10625,2.11595,2.12254,2.1247,2.12474,2.12318,2.11902,2.1101,2.09788,2.08246,1975$/kg,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional biomass,regional biomass,1.85542,1.91067,1.97166,1.99739,1.96705,1.9812,1.97958,1.98901,2.0395,2.09721,2.15091,2.20293,2.24195,2.2795,2.30149,2.31778,2.33792,2.35809,2.3627,2.35793,2.34259,1975$/GJ,
"Reference,date=2020-21-10T21:21:20+17:00",Africa_Northern,regional biomassOil,regional biomassOil,0.0,0.0,0.0,0.0,1.50513,2.25716,2.83249,3.23971,3.61609,3.98727,4.14472,4.25141,4.31643,4.39717,4.43181,4.50227,4.60088,4.68338,4.72391,4.73963,4.74551,1975$/GJ,
